image,gt_count,loss_type,loss_full,loss_detach,forward_max_abs_diff,full_grad_norm,detach_grad_norm,indirect_grad_norm,indirect_over_full,cos_full_detach,indirect_object_abs_mean,indirect_bg_abs_mean,indirect_object_bg_ratio,gate_mean,gate_std,p2_rms,low_conf_fn,median_positive_conf
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_7680.png,1,classification,4.372826099395752,4.372826099395752,0.0,0.43487921357154846,0.4348714351654053,0.010951767675578594,0.025183470108020592,0.9996828436851501,1.179854734800756e-05,1.1798540981544647e-05,1.0000005395974743,0.4500555694103241,0.08105084300041199,0.6000742316246033,0,nan
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_9216.png,0,classification,0.01945042610168457,0.01945042610168457,0.0,0.004463476594537497,0.004466297570616007,0.0002149840584024787,0.04816515867151203,0.9988409876823425,nan,2.080978305230019e-07,nan,0.4540254473686218,0.10756191611289978,0.5487207770347595,0,nan
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8704_13312.png,2,classification,1.1895995140075684,1.1895995140075684,0.0,0.046462398022413254,0.046447694301605225,0.0013384976191446185,0.028808190625437224,0.9995850324630737,1.609596097296162e-06,1.6095964383566752e-06,0.9999997881080592,0.44901329278945923,0.08856720477342606,0.5711976289749146,1,0.5008533000946045
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9216_8192.png,0,classification,0.035282135009765625,0.035282135009765625,0.0,0.010144630447030067,0.01015068031847477,0.0005339969065971673,0.05263837942499913,0.9986156225204468,nan,5.131029183758073e-07,nan,0.4526539146900177,0.11015857756137848,0.5686187744140625,0,nan
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9216_8704.png,1,classification,1.0658190250396729,1.0658190250396729,0.0,0.03155113756656647,0.03154660761356354,0.0004867817915510386,0.015428343606439809,0.9998810291290283,5.567911216530774e-07,5.567886205426475e-07,1.00000449202864,0.4528185725212097,0.11055255681276321,0.5673087239265442,0,0.47330373525619507
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9728_11264.png,1,classification,0.797662615776062,0.797662615776062,0.0,0.017186466604471207,0.017185702919960022,0.0001804714120225981,0.010500786239310347,0.9999449849128723,1.9635648129678884e-07,1.963570923635416e-07,0.9999968879822705,0.4514966607093811,0.1008707731962204,0.5735243558883667,0,0.6177509427070618
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9728_11776.png,8,classification,0.959761917591095,0.959761917591095,0.0,0.015037260949611664,0.015035017393529415,0.00032192294020205736,0.02140834965096293,0.9997708201408386,3.7457920143424417e-07,3.7457937196450075e-07,0.9999995447419977,0.449554443359375,0.08942873030900955,0.6034597158432007,1,0.6497054100036621
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9728_7168.png,0,classification,0.8980724811553955,0.8980724811553955,0.0,0.25458449125289917,0.2545109689235687,0.011622400023043156,0.045652427474451675,0.998957633972168,nan,1.2308277291595004e-05,nan,0.4536432921886444,0.10502725839614868,0.5470318794250488,0,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_10240_13312.png,1,classification,1.3878252506256104,1.3878252506256104,0.0,0.08667469024658203,0.08665362000465393,0.0020158959086984396,0.023258184170758377,0.9997293949127197,2.2548242668563034e-06,2.254823584735277e-06,1.0000003025163613,0.428815633058548,0.1150316670536995,0.7203968167304993,0,0.042179543524980545
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_11264_12288.png,1,classification,1.0159246921539307,1.0159246921539307,0.0,0.027510831132531166,0.027509400621056557,0.0008152067312039435,0.02963221021119835,0.9995610117912292,8.623286475994973e-07,8.62327965478471e-07,1.0000007910227358,0.42709529399871826,0.135767862200737,0.741716742515564,0,0.3964007794857025
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_11776_10752.png,0,classification,0.027228593826293945,0.027228593826293945,0.0,0.00842168740928173,0.008426075801253319,0.0005246333312243223,0.06229551225638132,0.9980607032775879,nan,5.481572316057282e-07,nan,0.42747747898101807,0.11662488430738449,0.73503178358078,0,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_13824_5632.png,1,classification,1.0145105123519897,1.0145105123519897,0.0,0.05444321781396866,0.054441194981336594,0.0026619068812578917,0.04889326876955679,0.9988046288490295,2.7278831566945883e-06,2.727884975683992e-06,0.9999993331869123,0.4419669210910797,0.09838145971298218,0.6685542464256287,0,0.518844723701477
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_2048_5120.png,0,classification,0.010396957397460938,0.010396957397460938,0.0,0.002171681961044669,0.002171521307900548,0.00012655765749514103,0.058276331325357394,0.9983018636703491,nan,1.3630474882120325e-07,nan,0.43487846851348877,0.12015262991189957,0.9422546625137329,0,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_2048_5632.png,0,classification,0.013554096221923828,0.013554096221923828,0.0,0.003340400755405426,0.003340591210871935,0.0001977634383365512,0.05920350665007215,0.998247504234314,nan,2.0648924703436933e-07,nan,0.4414587616920471,0.089655302464962,0.7802742123603821,0,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_3072_0.png,1,classification,1.2855907678604126,1.2855907678604126,0.0,0.048522211611270905,0.048516303300857544,0.002236404921859503,0.04609033363475178,0.998937726020813,2.190458189943456e-06,2.1904575078224298e-06,1.0000003114057332,0.4457617402076721,0.10115326195955276,0.6077407598495483,0,0.47030109167099
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_3072_512.png,2,classification,0.9727779626846313,0.9727779626846313,0.0,0.03705647215247154,0.03704052418470383,0.0015149170067161322,0.04088130679258663,0.9991641044616699,1.6837853991091833e-06,1.683784716988157e-06,1.0000004051117815,0.44044560194015503,0.09180577844381332,0.6840951442718506,0,0.40117040276527405
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_3584_5632.png,0,classification,0.0718989372253418,0.0718989372253418,0.0,0.03132323548197746,0.03132941573858261,0.0018225251697003841,0.05818444811517046,0.9983076453208923,nan,1.7935089999809861e-06,nan,0.43321526050567627,0.10712319612503052,0.745871901512146,0,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_4096_512.png,0,classification,0.011535167694091797,0.011535167694091797,0.0,0.002203199779614806,0.002204291056841612,0.00014349624689202756,0.06513083752991095,0.997880220413208,nan,1.4778281354210776e-07,nan,0.4562761187553406,0.06652367860078812,0.6234670281410217,0,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_4096_6144.png,0,classification,0.008891582489013672,0.008891582489013672,0.0,0.001666386378929019,0.0016675017541274428,9.181153291137889e-05,0.05509618541792562,0.9984835386276245,nan,8.984284249891061e-08,nan,0.4369999170303345,0.10725100338459015,0.7008580565452576,0,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_4096_7168.png,1,classification,1.361620306968689,1.361620306968689,0.0,0.05800441652536392,0.058006078004837036,0.0013069419655948877,0.022531766439257153,0.9997462034225464,1.505418026681582e-06,1.5054174582473934e-06,1.0000003775923985,0.4347883462905884,0.1437353789806366,0.667689323425293,0,0.3710077702999115
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_4608_6656.png,1,classification,1.2504619359970093,1.2504619359970093,0.0,0.04290816932916641,0.04290993884205818,0.0004906069952994585,0.011433883173523628,0.9999346733093262,4.853914674640691e-07,4.853892505707336e-07,1.0000045672485185,0.4324359893798828,0.1365169733762741,0.6808035373687744,0,0.35092517733573914
